Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-28,9646,"Mr. Antenna-KLAS",3791,"Mr. Antenna-KLAS-Video-May-June16",6425,"Mr. Antenna-KLAS-Video-May-June16",9546,"Mr Antenna",https://platform.yashi.com/advertiser/creatives/preview/b92371f9d29b21cc3cb4e2a362e28c2fa00ced019da3f88b8e682852816c105d,1377,2,1256,1174,1103,977,9.5911,2.5761,34.425
2016-05-28,9566,"Chapman Dodge Chrysler Jeep Ram-KLAS",3652,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",6188,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",9142,"Champion Dodge Yes You May 5000 5.10.16",https://platform.yashi.com/advertiser/creatives/preview/4a5307f0c6810e7c6d5091c01009cff256f66a628ca3f6fa7e8a7b0bcfdf9e8f,2636,1,2321,2298,2183,2073,19.1375,3.0979,65.9
2016-05-28,9567,"Henderson Hyundai-KLAS",3655,"Henderson Hyundai-KLAS-Video-May-July16",6190,"Henderson Hyundai-KLAS-Video-May-July16",9039,"HH_ElantraThon REVISED_HD",https://platform.yashi.com/advertiser/creatives/preview/3f6f50d97c02058a38cd761c2c332fb070bf4be147d9f5044f7165047e38e921,7853,0,7224,6636,6264,5650,57.7031,9.2213,196.325
2016-05-28,9659,"Derrel's Mini Storage-KSEE",3829,DerrelsMiniStorage_May2016,6481,"DerrelsMiniStorage_May2016_Fresno-Visalia DMA",9640,"Derrels May 2016",https://platform.yashi.com/advertiser/creatives/preview/4dd3f13e227dcbc80564fe50dc037dc4f0885109d528e9b30e63ecf2fca74a9d,35700,61,23431,21253,19466,17555,258.2234,0.0000,0
2016-05-28,9659,"Derrel's Mini Storage-KSEE",3829,DerrelsMiniStorage_May2016,6482,"DerrelsMiniStorage_May2016_Bakersfield DMA",9641,"Derrels May 2016",https://platform.yashi.com/advertiser/creatives/preview/93501a7cb90abc9ba544688fdfa1733f964fc1190cf6ea34b182ba7ef5a7c765,17307,27,11346,10334,9509,8622,124.5003,0.0000,0
2016-05-28,9659,"Derrel's Mini Storage-KSEE",3829,DerrelsMiniStorage_May2016,6483,"DerrelsMiniStorage_May2016_Modesto, Merced_Stockton",9642,"Derrels May 2016",https://platform.yashi.com/advertiser/creatives/preview/6a6f36784b5ea71ecab043f900728db277ee7d9f9fee0a6a461e3d813976192e,20379,35,13843,12562,11548,10639,147.5168,0.0000,0
2016-05-28,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9260,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/1c1e5b8aa1b3072654f91245adbc3d4de1efb5b669cae9aa048b6b835fc42c0f,1018,2,871,846,791,727,7.2953,1.8224,25.45
2016-05-28,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9259,NAT-OUT-PREROLL-8,https://platform.yashi.com/advertiser/creatives/preview/6cfd9a827655c3cdd16912b14a82f648a74cb7bb87838898243bc40e2770cc97,1054,1,903,876,815,728,7.5457,1.8605,26.35
2016-05-28,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9257,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/4220568ab9f8ce0b9d78c35be4a06e2a7053c18b073cc17694aaad97b7080a48,1074,1,905,897,839,760,7.5859,1.9062,26.85
2016-05-28,9651,"Wireless Connections-KODE",3801,"Wireless Connections-KODE-Video-May-June16",6434,"Wireless Connections-KODE-Video-6zips-May-June16",9564,"Wireless Connections - Seneca",https://platform.yashi.com/advertiser/creatives/preview/f97e0700743c594ff01b34c2584606e1aa2dff40f649e119a75da00838ae5aa6,45,0,37,34,31,29,0.2986,0.0684,1.8
