Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-17,9566,"Chapman Dodge Chrysler Jeep Ram-KLAS",3652,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",6188,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",9142,"Champion Dodge Yes You May 5000 5.10.16",https://platform.yashi.com/advertiser/creatives/preview/4a5307f0c6810e7c6d5091c01009cff256f66a628ca3f6fa7e8a7b0bcfdf9e8f,3684,1,3201,3153,2984,2760,26.6503,4.3264,92.1
2016-05-17,9608,"Maddie's Motor Sports-WROC",3728,"Maddies Motorsports_May-Dec16",6300,Maddies_MobileVideo_May-Dec2016,9278,"Maddies MadMax Web 5.16.16",https://platform.yashi.com/advertiser/creatives/preview/7f83b705b452983b97084691e5df19c14bf7493924840ae9e925fdb2cee908fd,1365,2,803,693,598,503,11.2531,0.0000,27.3
2016-05-17,9608,"Maddie's Motor Sports-WROC",3728,"Maddies Motorsports_May-Dec16",6301,Maddies_DesktopVideo_May-Dec16,9279,"Maddies MadMax Web 5.16.16",https://platform.yashi.com/advertiser/creatives/preview/d31d9e7bebc625af352addb89348fae627f771895f3d82c2ceafbf71c124fc4e,2009,1,1778,1751,1642,1548,12.5964,3.6459,40.18
2016-05-17,9609,"Regalia Manufacturing Company-WHBF",3732,"Regalia Manufacturing_May-Dec2016",6304,Regalia_Mobile_May-Aug2016,9282,"Regalia Manufacturing Company-WHBF",https://platform.yashi.com/advertiser/creatives/preview/f18bc46b456a3670bf3cfe96a013af31a96a2a1121b664c19e48da26f7efb27e,307,1,193,178,173,163,2.9542,0.0000,12.28
2016-05-17,9609,"Regalia Manufacturing Company-WHBF",3732,"Regalia Manufacturing_May-Dec2016",6305,Regalia_Desktop_May-Aug2016,9283,"Regalia Manufacturing Company-WHBF",https://platform.yashi.com/advertiser/creatives/preview/fdfc3c0377d21b321d1b0152bb0cd9dadfcba758efc032d3b7335b3b12b51432,343,2,274,260,238,216,2.5328,0.0000,13.72
2016-05-17,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9260,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/1c1e5b8aa1b3072654f91245adbc3d4de1efb5b669cae9aa048b6b835fc42c0f,731,3,625,621,590,541,5.1858,1.3219,18.275
2016-05-17,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9259,NAT-OUT-PREROLL-8,https://platform.yashi.com/advertiser/creatives/preview/6cfd9a827655c3cdd16912b14a82f648a74cb7bb87838898243bc40e2770cc97,753,0,628,620,581,550,5.4146,1.3557,18.825
2016-05-17,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9257,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/4220568ab9f8ce0b9d78c35be4a06e2a7053c18b073cc17694aaad97b7080a48,700,3,609,612,572,547,4.9079,1.2570,17.5
2016-05-17,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9256,NAT-OUT-PREROLL-4,https://platform.yashi.com/advertiser/creatives/preview/f1d02cf8af15147f038dbaa6020b583f4c9db30e4471aa62ef83405b8504c4ca,737,3,628,612,569,521,5.2581,1.3104,18.425
2016-05-17,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9255,NAT-OUT-PREROLL-1,https://platform.yashi.com/advertiser/creatives/preview/0c350cd3f9d2e4712ffb46a6247f4f472cbd6240490ad3d56d3ca485d3a8fc98,709,0,607,616,570,537,5.0210,1.2711,17.725
2016-05-17,9600,"The Luggage Shop-KLBK",3705,May16-April2017,6261,"Mobile ",9220,"The Luggage Shop-KLBK",https://platform.yashi.com/advertiser/creatives/preview/abf727eed28459cf6b7e4723c2dc360aa9a7b02f8098019b6ff53e7a7ee433b1,850,5,518,475,449,405,6.8317,0.0000,21.25
2016-05-17,9600,"The Luggage Shop-KLBK",3705,May16-April2017,6262,"Desktop Display",9221,"The Luggage Shop-KLBK",https://platform.yashi.com/advertiser/creatives/preview/57007679efd6e42205e2a8840618ec420500e74a29fb17358f02d21b5b37b586,756,2,627,633,593,558,5.7107,1.0867,18.9
2016-05-17,9563,"Rolladen Rolling Shutters-KLAS",3651,"Rolladen Rolling Shutters-KLAS-Video-May-July16",6187,"Rolladen Rolling Shutters-KLAS-Video-May-July16",9036,"Rolladen - Fire Sense Control HD(1)",https://platform.yashi.com/advertiser/creatives/preview/ee77d33bf788118afa532fa61647295ff6782554da0b361deab7749c50020ad9,3421,3,2893,2651,2417,2078,24.6980,4.3582,85.525
2016-05-17,9567,"Henderson Hyundai-KLAS",3655,"Henderson Hyundai-KLAS-Video-May-July16",6190,"Henderson Hyundai-KLAS-Video-May-July16",9039,"HH_ElantraThon REVISED_HD",https://platform.yashi.com/advertiser/creatives/preview/3f6f50d97c02058a38cd761c2c332fb070bf4be147d9f5044f7165047e38e921,1274,0,1096,1021,928,800,9.1232,1.6106,31.85
2016-05-17,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5987,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8765,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5bb9a947875dad2ce561a7afd1eb8862dc37d7ef36cac948ec1e5f19f8816b03,206,0,184,186,171,159,1.3133,0.3725,4.12
2016-05-17,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5982,"Roberts Communication-Residential-WROC-Video-Binghamton-Apr-June16",8755,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/a5d01e60ee4b3a9db32f9c9076de565d7e85e32fb64c5ace760deedacf076965,139,0,115,115,102,104,0.8371,0.2420,2.78
2016-05-17,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5985,"Roberts Communication-Residential-WROC-Video-Westchester-Apr-June16",8761,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5fe32334f047e8afda9840611ff05a5eef3c405a46ff784763904b0dc4aa73c8,346,0,314,317,293,276,2.5269,0.6178,6.92
