Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5980,"Roberts Communication-B2B-WROC-Video-Finger Lakes-Apr-June16",8751,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/57aea80e4225332e6d2f59fd9d30352c2bb26f253267da84f53baa23947e359e,221,0,190,192,171,169,1.4739,0.4495,4.42
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5988,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8768,RGE_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/176f8a78d850793fbfa4fbc4e7dd53a35b80a1ecc0a1feba4e8629452e4991e7,20,1,9,10,9,9,0.1636,0.0000,0.4
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5988,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8767,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/8500bf912ae10d72e7e6debf37e268267ff254eddbd35b7b0829d917f04c75e1,41,1,23,21,21,21,0.3705,0.0000,0.82
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5972,"Roberts Communication-B2B-WROC-Video-Rochester-Apr-June16",8739,RGE_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/b936e2718eba8fa518522884fe5daa2b5ed439a7f5094229fce3cdd82f21b37d,370,0,319,329,317,295,2.5626,0.7158,7.4
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5972,"Roberts Communication-B2B-WROC-Video-Rochester-Apr-June16",8738,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/cf5063277263bdcdb8af0494be5ec3cae9bc127badf471fbdb12717b831a4d5e,345,0,295,294,278,265,2.3812,0.7044,6.9
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5977,"Roberts Communication-B2B-WROC-Video-Sullivan County-Apr-June16",8746,RGE_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/92375ae6bb58bdab67056ed2b79bc807571df75a96bd9ab8d03fa0239b8096b6,70,0,64,63,56,51,0.5018,0.1219,1.4
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5977,"Roberts Communication-B2B-WROC-Video-Sullivan County-Apr-June16",8745,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/c2cdd9fe40ff6287f3ff0dda6fc8b400edb81eb83e959f7868b4a3d3ab9ea4de,90,0,87,82,79,68,0.6618,0.1763,1.8
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5973,"Roberts Communication-B2B-WROC-Video-Binghamton-Apr-June16",8741,RGE_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/bb0c03028b0eb01341e12f6d307fd2bf31125d45fe3d36fa72931fabbe58fa13,100,0,90,88,81,84,0.6748,0.1993,2
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5973,"Roberts Communication-B2B-WROC-Video-Binghamton-Apr-June16",8740,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/51185296a5928caaa5067df8ba47ef4ce7bf923b561f44fb08fc14510318703e,106,0,91,89,83,77,0.7275,0.2167,2.12
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5979,"Roberts Communication-B2B-WROC-Video-Westchester-Apr-June16",8750,RGE_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/c89469f1b6ecd1c0509ef34818a4f5e0c09de2b670079c27228b115270b22d92,219,0,175,196,181,177,1.6009,0.4280,4.38
2016-05-01,9518,"Roberts Communication-B2B-WROC",3507,"Roberts Communication-B2B-WROC-Video-Apr-June16",5979,"Roberts Communication-B2B-WROC-Video-Westchester-Apr-June16",8749,NYSEG_Conveyor_15,https://platform.yashi.com/advertiser/creatives/preview/99c344a228f013667b6bfba0fc9cd5239efa3224d55e60817059a69053f59b7f,230,0,208,189,188,173,1.7098,0.4423,4.6
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5982,"Roberts Communication-Residential-WROC-Video-Binghamton-Apr-June16",8756,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/282c8484875274a1ebc54589f291f0c96a6c7dffde6b5d573be0a152ee3a6bd5,75,0,69,63,60,54,0.4606,0.1269,1.5
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5982,"Roberts Communication-Residential-WROC-Video-Binghamton-Apr-June16",8755,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/a5d01e60ee4b3a9db32f9c9076de565d7e85e32fb64c5ace760deedacf076965,63,0,51,55,47,36,0.3816,0.1121,1.26
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5983,"Roberts Communication-Residential-WROC-Video-Elmira-Apr-June16",8758,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/d055a6540b55bc346028d0ff93f37745f6cf1a3d0d9cfbbe437011955c2394f1,38,0,12,10,10,10,0.3585,0.0000,0.76
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5983,"Roberts Communication-Residential-WROC-Video-Elmira-Apr-June16",8757,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/3ce190a7e05cdd61215984a6e4b6cabd3e1c53587c1655e0cccfe6dda42cbb9e,48,4,19,17,16,15,0.4635,0.0000,0.96
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5981,"Roberts Communication-Residential-WROC-Video-Rochester-Apr-June16",8754,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/edbd5e6b5aae3f6c6d5b21f02ecc7305c9a4850dd448a9bc0f7b6a63875e7b44,236,0,215,204,193,188,1.6357,0.4280,4.72
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5981,"Roberts Communication-Residential-WROC-Video-Rochester-Apr-June16",8753,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/03e7281b8a712c3739002360d74c9c96b196934b323e330d7f6c9242942fa28b,229,0,204,221,197,186,1.5698,0.4065,4.58
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5986,"Roberts Communication-Residential-WROC-Video-Plattsburgh-Apr-June16",8763,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/494325274b415c83b39fa4493f53f9b42d22705e5717313ec2e9eedf6d5d5b82,351,14,308,310,297,287,2.4184,0.5938,7.02
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5986,"Roberts Communication-Residential-WROC-Video-Plattsburgh-Apr-June16",8764,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/8cb4bddc7b5cc23cfdadb8792ad4ed6a89cdda059c74baa315e4731fbafcdf8a,401,0,341,335,323,305,2.7963,0.6779,8.02
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5984,"Roberts Communication-Residential-WROC-Video-Sullivan-Apr-June16",8760,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5c7fe636db4731174f0c710c98ac7ee243e4fe853a87200d60f689348d925953,8,0,7,7,7,6,0.0667,0.0166,0.16
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5984,"Roberts Communication-Residential-WROC-Video-Sullivan-Apr-June16",8759,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/2528bb5a80cba77fe0c3a656955664fab3a07bcc89103abfe26e9a5574f7c6d7,9,0,9,8,7,7,0.0759,0.0155,0.18
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5985,"Roberts Communication-Residential-WROC-Video-Westchester-Apr-June16",8762,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/ea29ba39f3ab65389117ad00915035c25bc3d57112edf4aac9c24c9efa621c63,96,0,92,87,85,85,0.7002,0.1737,1.92
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5985,"Roberts Communication-Residential-WROC-Video-Westchester-Apr-June16",8761,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5fe32334f047e8afda9840611ff05a5eef3c405a46ff784763904b0dc4aa73c8,119,0,111,110,101,95,0.8629,0.2205,2.38
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5987,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8766,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/b825bfe6aca774e33bb06465ad1db63a1c1a0a9e1549cf0dbea8a5f307eec0dc,61,0,64,64,63,52,0.4263,0.1072,1.22
2016-05-01,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5987,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8765,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5bb9a947875dad2ce561a7afd1eb8862dc37d7ef36cac948ec1e5f19f8816b03,62,0,54,57,57,57,0.4244,0.1120,1.24
2016-05-01,9511,"Kern County Mental Health-KGET",3498,"Kern County Mental Health-KGET-Video-Apr-June16",5943,"Kern County Mental Health-KGET-Video-Apr-June16",8704,"KSMN-1.m4v-Kern County_KGET",https://platform.yashi.com/advertiser/creatives/preview/3a3427657837654633861f94785a0eaf45dffcd120a5cc12b0ad6f1361735302,211,0,184,176,168,150,1.5575,0.2546,7.385
2016-05-01,9511,"Kern County Mental Health-KGET",3498,"Kern County Mental Health-KGET-Video-Apr-June16",5943,"Kern County Mental Health-KGET-Video-Apr-June16",8702,"KSMN-2.m4v-Kern County_KGET",https://platform.yashi.com/advertiser/creatives/preview/4b52a97c4b5ec2aa92ff9de7272d96fd4c1f6e5d081a4ed4158cb603abf787ca,190,0,167,151,139,125,1.3925,0.2229,6.65
2016-05-01,9511,"Kern County Mental Health-KGET",3498,"Kern County Mental Health-KGET-Video-Apr-June16",5943,"Kern County Mental Health-KGET-Video-Apr-June16",8701,"KSMN-3.m4v-Kern County_KGET",https://platform.yashi.com/advertiser/creatives/preview/e966899a73846cb275da8a7f629e94676d680973d0e3a5f8942b071e6338139c,227,0,187,179,166,157,1.6370,0.2600,7.945
2016-05-01,9509,"Fenton Mazda-KAMR",3497,"Fenton Mazda-KAMR_Video_Apr-Oct16",5941,"Fenton Mazda-KAMR_Video_Apr-Oct16",8699,Fenton-Mazda_web_big,https://platform.yashi.com/advertiser/creatives/preview/08feaab1588183a600b2c68b55e7e90a531983b5074f3fd424ba4967778cefed,261,1,229,212,189,162,1.8602,0.5069,7.83
2016-05-01,9455,"Glidewell Distribution-KNWA",3414,"April 11-July 11 2016",5827,"April-July Mobile",8484,"Glidewell Distribution Video 4.11.16",https://platform.yashi.com/advertiser/creatives/preview/bd60a5119ecddbd2a491d1072d96c313ff9b1adf0bb46de5c313709d67b99164,1630,2,755,697,676,635,16.1801,0.0000,40.75
2016-05-01,9455,"Glidewell Distribution-KNWA",3414,"April 11-July 11 2016",5825,"April-July Desktop",8483,"Glidewell Distribution Video 4.11.16",https://platform.yashi.com/advertiser/creatives/preview/e9345b0d9db8a2e400569f98f401da60761b3c0d079804b27c7cd58b9b3eafa0,1995,0,1870,1806,1709,1640,12.3078,4.3953,49.875
2016-05-01,9449,"Hamilton Nissan-WHAG",3401,April-Dec2016,5916,Females_Martinsburg_Cumberland,8666,"Hamilton Nissan Being a Mom",https://platform.yashi.com/advertiser/creatives/preview/a9659e8ce7a023881cdc1c028a0170a1b092506fad370daaacd08b6a9f97a31c,5420,19,3880,3519,3245,2607,40.3657,0.0000,0
2016-05-01,9449,"Hamilton Nissan-WHAG",3401,April-Dec2016,5805,"Zip Flight 80%",8458,"Hamilton Nissan Being a Mom",https://platform.yashi.com/advertiser/creatives/preview/702276d7741df52290a614bf33c15fc3bfb77b08c8caec8da8615b8d04fcbe74,3061,5,2586,2346,2101,1810,23.6038,4.4156,76.525
2016-05-01,9449,"Hamilton Nissan-WHAG",3401,April-Dec2016,5807,"35% Radius Targeting",8460,"Hamilton Nissan Being a Mom",https://platform.yashi.com/advertiser/creatives/preview/b8cb84e399964fe42106366f82323bb657b73e58f8c2f30f37c4cf6cac721971,3338,1,2815,2575,2379,2036,24.2448,4.8291,83.45
2016-05-01,9449,"Hamilton Nissan-WHAG",3401,April-Dec2016,6064,"35% Radius Targeting-Mobile ",8868,"Hamilton Nissan Being a Mom",https://platform.yashi.com/advertiser/creatives/preview/405b007a20ad62f850eb1b1eace3c2f9c99e3d4ca306d69ab6b3aa03397bd760,582,1,259,240,226,215,5.2243,0.0000,14.55
2016-05-01,9449,"Hamilton Nissan-WHAG",3401,April-Dec2016,6063,"Zip Flight 80%-Mobile Only",8867,"Hamilton Nissan Being a Mom",https://platform.yashi.com/advertiser/creatives/preview/6eee923ecf628c7444a54e32e818efa71c86aa9bba8fa1492b6cf2ce1d6c1884,2070,1,1093,995,969,903,18.5898,0.0000,51.75
2016-05-01,9447,"Findlay Chevrolet-KLAS",3390,April-June2016,5789,"April 2016",8436,"Findlay Chevrolet-KLAS",https://platform.yashi.com/advertiser/creatives/preview/967c0bc76274c1f1341585fa7a9d292736f395790140a1b992451c0d649e9bd5,5,0,6,8,9,9,0.0357,0.0068,0.125
2016-05-01,9447,"Findlay Chevrolet-KLAS",3390,April-June2016,5790,"May 2016",8437,"Findlay Chevrolet-KLAS",https://platform.yashi.com/advertiser/creatives/preview/9489b4bb6e3cfc0b3d02b73372977bdacf14cc199d4acd7c5a1274c875768306,2348,3,1986,1934,1800,1697,18.5208,3.6248,58.7
2016-05-01,9385,"York Furniture-WROC",3218,YorkFurniture-WROC-Video-Mar-Dec16,5535,YorkFurniture-WROC-Video-Mar-Dec16,8842,Yorkfurniture-inventoryreduction-5percentoff-web-3-640,https://platform.yashi.com/advertiser/creatives/preview/da163a8c54ebb5abd6ac97ea6654d843986ddc3293adb64a8f21b1b2eea8cf73,1590,0,1443,1398,1349,1246,10.8948,3.5167,39.75
2016-05-01,9197,Flaherty's-WROC,2807,Video-Flahertys-Feb-May16,5038,Video-Flahertys-Feb-May16,7204,Video-Flahertys-R8181-15Jan2016,https://platform.yashi.com/advertiser/creatives/preview/b423df174ba38a1c3b1fe25a088e50e3d6c0ce12fa166459e1a887fb6655bd3d,372,1,321,313,305,282,2.7578,0.3959,8.184
2016-05-01,9196,"Bill Gray's-WROC",2806,Video-BillGrays-Feb-May16-CollegeMales,5037,Video-BillGrays-Feb-May16-CollegeMales,7203,Video-BillGrays_13475,https://platform.yashi.com/advertiser/creatives/preview/c4905987d1c206e60fd905755a45b87c24320e11098e66adf67badac0c6fe277,914,0,828,804,753,711,6.2496,1.7757,22.85
2016-05-01,9196,"Bill Gray's-WROC",2799,"Video-BillGrays-Feb-Dec16-Women+Kids ",5030,Video-BillGrays-Feb-Dec16-Women+Kids,7190,Video-BillGrays_GreatPlates-0116,https://platform.yashi.com/advertiser/creatives/preview/e25ce25d84f5ac5ca4d607934e92bac745480d953c0faf04ac18e4edbb0f2843,917,0,821,794,763,713,6.1289,1.5907,22.925
2016-05-01,9376,"Papa Murphys Springfield-KOLR",3358,"Papa Murphys Springfield-KOLR-Video-Apr-Jun16",5718,"Papa Murphys Springfield-KOLR-Video-Pizza Lover-Apr-Jun16",8340,"Papa Murphys Springfield-KOLR-Video-ZWOG4515H_1",https://platform.yashi.com/advertiser/creatives/preview/a3fde0896d4e6a0aed342d0e3d76d57b964a3ecfece5f2f2dcc9f371bff4439e,955,0,865,841,790,733,5.7456,1.8540,0
2016-05-01,9373,"Gulf World Marine Park-WMBB",3190,"Gulf World Marine Park-WMBB-Mar16-17",5499,"Gulf World Marine Park-WMBB-Mar16-17",7986,Video-GulfWorldMarinePark-15secComboDropFrame2997,https://platform.yashi.com/advertiser/creatives/preview/e145b6dee17c72362108c01b23630eb90ce490fbd53403bf925829ebf23d2f17,960,2,830,810,755,706,6.8071,1.7926,0
2016-05-01,9363,"FL Neuro Pain and Spine-WMBB",3177,"Personal Injury March2016-March2017",5481,"Personal Injury_Mobile Only",7962,"FL Neuro Pain and Spine-WMBB - Personal Injury 3.18.16",https://platform.yashi.com/advertiser/creatives/preview/3ed6af8f9baff625d3faf47dc0bfc4d673bb3bc8ab34eeaf766223972312059e,988,0,461,418,402,392,12.7723,0.0000,16.302
2016-05-01,9363,"FL Neuro Pain and Spine-WMBB",3176,"Primary March2015-March2016",5480,"Primary Care Mobile Only",7960,"FL Neuro Pain and Spine-WMBB",https://platform.yashi.com/advertiser/creatives/preview/fd3e602f5e56359659f0fe1395552c648be5288383a39d4b52dc911fb5b875a2,951,2,463,431,399,377,12.3286,0.0000,15.6915
2016-05-01,9322,"Lawry's Pasty Shop-WJMN ",3116,March-June2016,5400,"Chicago DMA - May",7820,"Lawry's Pasty Shop-WJMN ",https://platform.yashi.com/advertiser/creatives/preview/2067b6ac57d5db2cd802dbf6516eadeda50d7019d045b3fcf507d69c99eccb94,121,0,51,50,47,44,1.2100,0.0000,6.05
2016-05-01,9065,"McDonald Eye-Nunneley Group-KNWA",2535,"McDonald Eye-Jan2016-Jan2017",4621,"McDonald Eye_Contextual_Video",6660,"McDonald Eye-HankBroyles",https://platform.yashi.com/advertiser/creatives/preview/dae20d4134d7d0fefea2d8abbb749abcf29312a95309624a9810b1472f02a463,1,0,1,0,0,0,0.0042,0.0000,0
2016-05-01,9065,"McDonald Eye-Nunneley Group-KNWA",2535,"McDonald Eye-Jan2016-Jan2017",4621,"McDonald Eye_Contextual_Video",6659,"McDonald Eye-AndrewYoung 1.14.16",https://platform.yashi.com/advertiser/creatives/preview/9f66e19720e25c876948e50f903353b0eaf9d6603bfea5e58c9ccdf950c4ddcc,5,0,3,3,2,1,0.0314,0.0000,0
2016-05-01,9065,"McDonald Eye-Nunneley Group-KNWA",2535,"McDonald Eye-Jan2016-Jan2017",4620,McDonaldEye_Behavioral_Video,6658,"McDonald Eye-AndrewYoung 1.14.16",https://platform.yashi.com/advertiser/creatives/preview/2773199bb8702f0671747def4ef3bfcdfe2f1352f64c3fe272644755ae6a92b5,426,2,346,303,267,232,2.8384,0.9101,0
2016-05-01,9065,"McDonald Eye-Nunneley Group-KNWA",2535,"McDonald Eye-Jan2016-Jan2017",4620,McDonaldEye_Behavioral_Video,6656,"McDonald Eye-HankBroyles",https://platform.yashi.com/advertiser/creatives/preview/09a1ece37d4a68c3dba55ddfe586d7470a70b2963ec5a66b0510478980432148,377,1,306,271,231,199,2.4716,0.8127,0
2016-05-01,9067,"Sutton Linder-Nunneley Group-KNWA ",2538,"Sutton Linder_Jan2016-Jan2017",4624,"Sutton Linder_Behavioral_Video",6666,"Sutton Linder_RayWhite_1.14.16",https://platform.yashi.com/advertiser/creatives/preview/3932ea540ae2f3ceb869d56c39684e8a6a0caa045fc171bfc167cb0eecd78054,593,0,465,402,363,304,3.8114,1.3038,0
2016-05-01,9067,"Sutton Linder-Nunneley Group-KNWA ",2538,"Sutton Linder_Jan2016-Jan2017",4624,"Sutton Linder_Behavioral_Video",6665,"Sutton Linder_Jessica-Jennifer_1.14.16",https://platform.yashi.com/advertiser/creatives/preview/ed72627d479d5d60766859ace3a703e26bc25f287c91ce2a15eb48920b507d9a,671,3,552,480,418,348,4.3565,1.4604,0
2016-05-01,9066,"Kirk Eye-Nunnely Group-KNWA",2536,"Kirk Eye_Jan2016-Jan2017",4622,KirkEye_Behavioral_Video,6661,"Kirk Eye_Maryanne_1.14.16",https://platform.yashi.com/advertiser/creatives/preview/f9b817a3858c769dc286dc371e75b9ff76218820f52b0ddff443ea9e00aa93cb,361,1,314,286,263,240,2.4102,0.7865,0
2016-05-01,9066,"Kirk Eye-Nunnely Group-KNWA",2536,"Kirk Eye_Jan2016-Jan2017",4622,KirkEye_Behavioral_Video,6662,"Kirk Eye_Nadia_1.14.16",https://platform.yashi.com/advertiser/creatives/preview/4138c3e36fdb7ef71b15a61a85f51d313f8da3a28f6be97ddcb531667af69ecc,397,0,346,319,292,259,2.6432,0.8692,0
2016-05-01,9186,"WFXR Sweeps Q1 2016-WFXR",3505,"FOX Monday 5.02.16",5970,"FOX Monday 5.02.16",8855,WFXRMON0502_30,https://platform.yashi.com/advertiser/creatives/preview/da28bf68637844167192f4edbbf663c759fc116ed84387b368fcd8b346d76413,5204,20,3330,3039,2759,2501,46.4740,0.0000,140.508
2016-05-01,9061,"Kenneth Hiller-WROC",2506,"Kenneth Hiller-WROC_Jan-June2016",4582,"Kenneth Hiller_Video_JanJune2016",6619,"Kenneth Hiller 1.13.16",https://platform.yashi.com/advertiser/creatives/preview/ec57bf4eb3b18c4a503de473382bd4ded2fecd96e76a6bdecb2f81e1fe89821b,723,0,680,661,647,608,4.7336,1.5869,0
2016-05-01,9159,"Race Brothers Farm and Home-KODE",2752,"Race Brothers Farm and Home-KODE-Feb-Dec16",4951,"Race Brothers Farm and Home-KODE-Feb-Dec16",7096,Video-RaceBros-RACEBROSWrnglrVOD_768K,https://platform.yashi.com/advertiser/creatives/preview/9a8f92577a0fcaa72b6bd9c2dfbdb6076f67799e4e4aade8f2cba4f26bc2c7a9,99,0,84,86,79,72,0.6602,0.1961,0
2016-05-01,9159,"Race Brothers Farm and Home-KODE",2752,"Race Brothers Farm and Home-KODE-Feb-Dec16",4951,"Race Brothers Farm and Home-KODE-Feb-Dec16",7095,Video-RaceBros-RACEBROSStihlVOD_768K,https://platform.yashi.com/advertiser/creatives/preview/498ad62ab845821803825e716c109fa958c73237829cdd76a76224bfdd3d3ba3,125,0,115,111,111,100,0.7867,0.2577,0
2016-05-01,9159,"Race Brothers Farm and Home-KODE",2752,"Race Brothers Farm and Home-KODE-Feb-Dec16",4951,"Race Brothers Farm and Home-KODE-Feb-Dec16",7094,Video-RaceBros-RACEBROSCubCadVOD_768K,https://platform.yashi.com/advertiser/creatives/preview/b40e2c1ea487a1fa4357c07c99b6d3f14fded529aaeb27b59a4cab96722d8f0f,113,0,105,106,101,91,0.7506,0.2258,0
