Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-24,9567,"Henderson Hyundai-KLAS",3655,"Henderson Hyundai-KLAS-Video-May-July16",6190,"Henderson Hyundai-KLAS-Video-May-July16",9039,"HH_ElantraThon REVISED_HD",https://platform.yashi.com/advertiser/creatives/preview/3f6f50d97c02058a38cd761c2c332fb070bf4be147d9f5044f7165047e38e921,1341,0,1132,1045,973,822,9.6942,1.6781,33.525
2016-05-24,9648,"Landers McLarty DCJ Huntsville-WZDX",3792,"Landers McLarty DCJ Huntsville-WZDX-Video-May-June16",6426,"Landers McLarty DCJ Huntsville-WZDX-Video-May-June16",9547,Fiat-Huntsville-Bold-BOLD-01161-5202016,https://platform.yashi.com/advertiser/creatives/preview/5a7460273d483574b1da8e138044512a69357a6d8998668886e26ef7f39510d6,3751,15,2330,2055,1863,1649,23.7384,0.0000,71.269
2016-05-24,9646,"Mr. Antenna-KLAS",3791,"Mr. Antenna-KLAS-Video-May-June16",6425,"Mr. Antenna-KLAS-Video-May-June16",9546,"Mr Antenna",https://platform.yashi.com/advertiser/creatives/preview/b92371f9d29b21cc3cb4e2a362e28c2fa00ced019da3f88b8e682852816c105d,1388,0,1236,1114,1018,861,9.3354,2.8111,34.7
2016-05-24,9645," Wagon Trail RV-KLAS",3788,"Wagon Trail RV-KLAS_May-July2016",6423,WagonTrailRV_May-July_Desktop,9544,"Wagon Trail RV ",https://platform.yashi.com/advertiser/creatives/preview/554fa7392a3b4bdd1f58ae84a23b349068eac3779b57bb041318efd9bb9949ec,825,0,743,746,710,660,6.1808,1.2116,20.625
2016-05-24,9645," Wagon Trail RV-KLAS",3788,"Wagon Trail RV-KLAS_May-July2016",6422,WagonTrailRV_May-July2016_Mobile,9543,"Wagon Trail RV ",https://platform.yashi.com/advertiser/creatives/preview/ae93aa80c116ee885f4faaae35e775b1bb7944ffc5952b5d2cb5164e79a5ffcb,572,3,380,348,308,260,3.6984,0.0000,14.3
2016-05-24,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9260,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/1c1e5b8aa1b3072654f91245adbc3d4de1efb5b669cae9aa048b6b835fc42c0f,949,2,816,802,755,705,6.5839,1.7311,23.725
2016-05-24,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9259,NAT-OUT-PREROLL-8,https://platform.yashi.com/advertiser/creatives/preview/6cfd9a827655c3cdd16912b14a82f648a74cb7bb87838898243bc40e2770cc97,950,1,817,803,748,699,6.6712,1.7060,23.75
2016-05-24,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9257,NAT-OUT-PREROLL-2,https://platform.yashi.com/advertiser/creatives/preview/4220568ab9f8ce0b9d78c35be4a06e2a7053c18b073cc17694aaad97b7080a48,991,3,864,829,776,729,6.7257,1.7578,24.775
2016-05-24,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9256,NAT-OUT-PREROLL-4,https://platform.yashi.com/advertiser/creatives/preview/f1d02cf8af15147f038dbaa6020b583f4c9db30e4471aa62ef83405b8504c4ca,278,0,229,223,216,208,1.9477,0.4947,6.95
2016-05-24,9604,"Nature's Outlet-WFXR",3721,"Nature's Outlet-WFXR-Video-May16",6290,"Nature's Outlet-WFXR-Video-May16",9255,NAT-OUT-PREROLL-1,https://platform.yashi.com/advertiser/creatives/preview/0c350cd3f9d2e4712ffb46a6247f4f472cbd6240490ad3d56d3ca485d3a8fc98,254,0,221,212,195,181,1.7996,0.4493,6.35
2016-05-24,9638,"Cox Funeral Home-KAMR",3789,"Cox Funeral Home-KAMR-Video-May16-17",6424,"Cox Funeral Home-KAMR-Video-May16-17",9545,Cox-Funeral-Home-HD_web_big,https://platform.yashi.com/advertiser/creatives/preview/f13f91f8c258c1bc307acb05f58ac954d627bf4f11b3cbdf5e4576aade98f4ee,179,0,154,144,120,109,1.1422,0.3349,7.16
2016-05-24,9571,"America First Credit Union-KLAS",3664,"May-July 2016",6198,"May-July 2016-Mobile",9055,"American First Credit Union",https://platform.yashi.com/advertiser/creatives/preview/458890ac6792463e9c854e53fdbb97a12694055d1bf9f4ce916f32aa04b66ee0,1525,17,881,744,656,533,9.9170,0.0000,38.125
2016-05-24,9571,"America First Credit Union-KLAS",3664,"May-July 2016",6199,"May-July 2016-Desktop",9056,"American First Credit Union",https://platform.yashi.com/advertiser/creatives/preview/9857d728f79299c54c28e590233632568c16a88601ade1603b5bf21039d0e546,1994,1,1784,1732,1677,457,16.5823,0.0000,49.85
2016-05-24,9566,"Chapman Dodge Chrysler Jeep Ram-KLAS",3652,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",6188,"Chapman Dodge Chrysler Jeep Ram-KLAS-Video-May-July16",9142,"Champion Dodge Yes You May 5000 5.10.16",https://platform.yashi.com/advertiser/creatives/preview/4a5307f0c6810e7c6d5091c01009cff256f66a628ca3f6fa7e8a7b0bcfdf9e8f,3633,0,3108,3029,2879,2700,25.8551,4.3709,90.825
2016-05-24,9563,"Rolladen Rolling Shutters-KLAS",3651,"Rolladen Rolling Shutters-KLAS-Video-May-July16",6187,"Rolladen Rolling Shutters-KLAS-Video-May-July16",9036,"Rolladen - Fire Sense Control HD(1)",https://platform.yashi.com/advertiser/creatives/preview/ee77d33bf788118afa532fa61647295ff6782554da0b361deab7749c50020ad9,3346,1,2857,2622,2383,2019,24.0300,4.3791,83.65
2016-05-24,9447,"Findlay Chevrolet-KLAS",3390,April-June2016,5790,"May 2016",9025,findlay_may2016_2_h264,https://platform.yashi.com/advertiser/creatives/preview/df240fee292eb25aa0c75f02677c07ddf7ae1c3548c279b8ba4b8088f1c06edf,38,1,33,33,31,29,0.3106,0.0000,0.95
2016-05-24,9447,"Findlay Chevrolet-KLAS",3390,April-June2016,6311,"May 2016_Mobile",9291,"Findlay Chevrolet-KLAS",https://platform.yashi.com/advertiser/creatives/preview/0277e90f615662777e5826f425719936f9ebce450b902ca29c60e26397c9916a,35941,72,25881,24037,22628,19611,299.0026,0.0000,0
2016-05-24,9455,"Glidewell Distribution-KNWA",3414,"April 11-July 11 2016",5827,"April-July Mobile",8484,"Glidewell Distribution Video 4.11.16",https://platform.yashi.com/advertiser/creatives/preview/bd60a5119ecddbd2a491d1072d96c313ff9b1adf0bb46de5c313709d67b99164,1392,2,795,730,691,634,13.4419,0.0000,34.8
2016-05-24,9455,"Glidewell Distribution-KNWA",3414,"April 11-July 11 2016",5825,"April-July Desktop",8483,"Glidewell Distribution Video 4.11.16",https://platform.yashi.com/advertiser/creatives/preview/e9345b0d9db8a2e400569f98f401da60761b3c0d079804b27c7cd58b9b3eafa0,2310,0,2177,2124,2064,1994,15.9752,4.3154,57.75
2016-05-24,9624,"Sioux Center Health-KCAU",3762,"Sioux Center Health-KCAU-Video-May16-Apr17",6367,"Sioux Center Health-KCAU-Video-May16-Apr17",9391,"Sioux Center Health 09-SCH-6015 Continuum of Care revised",https://platform.yashi.com/advertiser/creatives/preview/6f28431e30283aec07adf7051caef2bb2389a28ba6b7cacf1c9172f8e034e42c,417,2,355,341,326,289,2.7830,0.5155,20.85
2016-05-24,9623," Amarillo Parks and Recreations-KAMR",3760,AmarilloParksRec_May-Oct2016,6363,AmarilloParksRec_May-Oct2016,9379,"amarillo email 5.19.16",https://platform.yashi.com/advertiser/creatives/preview/1edc4b60a36122ca1f6f238cea3ad22355868ab8e377c61c4207f9ba9390ebed,105,0,88,81,75,58,0.7353,0.0000,0
2016-05-24,9623," Amarillo Parks and Recreations-KAMR",3760,AmarilloParksRec_May-Oct2016,6363,AmarilloParksRec_May-Oct2016,9378,"amarillo Starlight ",https://platform.yashi.com/advertiser/creatives/preview/4b87fd8503c0fb3cec975d17cfa2161cc4054af69276ec6bd3b924b81d92af91,69,2,52,51,50,49,0.4329,0.0000,0
2016-05-24,9623," Amarillo Parks and Recreations-KAMR",3760,AmarilloParksRec_May-Oct2016,6363,AmarilloParksRec_May-Oct2016,9377,"amarillo Lifeguard ",https://platform.yashi.com/advertiser/creatives/preview/4b8accf1057e32e38a4469190930edf869ba0c4113fa8d81388811979ce7f5c5,85,1,69,65,61,59,0.6651,0.0000,0
2016-05-24,9623," Amarillo Parks and Recreations-KAMR",3760,AmarilloParksRec_May-Oct2016,6363,AmarilloParksRec_May-Oct2016,9376,"Amarillo Summer Lunch 30",https://platform.yashi.com/advertiser/creatives/preview/aaf7b291985c45cac0f72ef3fe79bfcf5e7bb583f06f59cce3d378a4d292401a,92,2,77,75,66,57,0.7029,0.0000,0
2016-05-24,9608,"Maddie's Motor Sports-WROC",3728,"Maddies Motorsports_May-Dec16",6300,Maddies_MobileVideo_May-Dec2016,9278,"Maddies MadMax Web 5.16.16",https://platform.yashi.com/advertiser/creatives/preview/7f83b705b452983b97084691e5df19c14bf7493924840ae9e925fdb2cee908fd,1522,6,1052,971,866,772,10.1451,0.0000,30.44
