Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-14,9600,"The Luggage Shop-KLBK",3705,May16-April2017,6261,"Mobile ",9220,"The Luggage Shop-KLBK",https://platform.yashi.com/advertiser/creatives/preview/abf727eed28459cf6b7e4723c2dc360aa9a7b02f8098019b6ff53e7a7ee433b1,1000,7,590,533,477,410,8.4076,0.0000,25
2016-05-14,9600,"The Luggage Shop-KLBK",3705,May16-April2017,6262,"Desktop Display",9221,"The Luggage Shop-KLBK",https://platform.yashi.com/advertiser/creatives/preview/57007679efd6e42205e2a8840618ec420500e74a29fb17358f02d21b5b37b586,477,0,393,379,362,340,3.5348,0.7189,11.925
2016-05-14,9563,"Rolladen Rolling Shutters-KLAS",3651,"Rolladen Rolling Shutters-KLAS-Video-May-July16",6187,"Rolladen Rolling Shutters-KLAS-Video-May-July16",9036,"Rolladen - Fire Sense Control HD(1)",https://platform.yashi.com/advertiser/creatives/preview/ee77d33bf788118afa532fa61647295ff6782554da0b361deab7749c50020ad9,3064,5,2688,2506,2303,1993,21.5367,4.0062,76.6
2016-05-14,9567,"Henderson Hyundai-KLAS",3655,"Henderson Hyundai-KLAS-Video-May-July16",6190,"Henderson Hyundai-KLAS-Video-May-July16",9039,"HH_ElantraThon REVISED_HD",https://platform.yashi.com/advertiser/creatives/preview/3f6f50d97c02058a38cd761c2c332fb070bf4be147d9f5044f7165047e38e921,915,1,802,751,677,589,6.4662,1.1534,22.875
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5987,"Roberts Communication-Residential-WROC-Video-FingerLakes-Apr-June16",8765,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5bb9a947875dad2ce561a7afd1eb8862dc37d7ef36cac948ec1e5f19f8816b03,240,0,214,216,204,195,1.5388,0.4202,4.8
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5982,"Roberts Communication-Residential-WROC-Video-Binghamton-Apr-June16",8755,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/a5d01e60ee4b3a9db32f9c9076de565d7e85e32fb64c5ace760deedacf076965,137,0,121,119,114,99,0.8416,0.2443,2.74
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5985,"Roberts Communication-Residential-WROC-Video-Westchester-Apr-June16",8761,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/5fe32334f047e8afda9840611ff05a5eef3c405a46ff784763904b0dc4aa73c8,277,0,255,252,242,231,1.8967,0.4954,5.54
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5983,"Roberts Communication-Residential-WROC-Video-Elmira-Apr-June16",8757,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/3ce190a7e05cdd61215984a6e4b6cabd3e1c53587c1655e0cccfe6dda42cbb9e,151,1,103,92,86,78,1.3132,0.0000,3.02
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5981,"Roberts Communication-Residential-WROC-Video-Rochester-Apr-June16",8754,RGE_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/edbd5e6b5aae3f6c6d5b21f02ecc7305c9a4850dd448a9bc0f7b6a63875e7b44,417,0,382,391,360,339,2.6594,0.7510,8.34
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5986,"Roberts Communication-Residential-WROC-Video-Plattsburgh-Apr-June16",8763,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/494325274b415c83b39fa4493f53f9b42d22705e5717313ec2e9eedf6d5d5b82,563,0,490,486,458,431,3.5064,0.9819,11.26
2016-05-14,9519,"Roberts Communication-Residential-WROC",3509,"Roberts Communication-Residential-WROC-Video-Apr-June16",5984,"Roberts Communication-Residential-WROC-Video-Sullivan-Apr-June16",8759,NYSEG_CFLBulb_15,https://platform.yashi.com/advertiser/creatives/preview/2528bb5a80cba77fe0c3a656955664fab3a07bcc89103abfe26e9a5574f7c6d7,20,0,20,18,16,17,0.1437,0.0335,0.4
2016-05-14,9436,Chick-Fil-A-WFXR,3365,Chick-Fil-A-WFXR-Danville-Video-Apr-Dec16,5736,Chick-Fil-A-WFXR-Danville-Video-Apr-Dec16,8356,Chick-Fil-A-WFXR-RoanokeSpickySaladSneakyCow_22,https://platform.yashi.com/advertiser/creatives/preview/7bb33d37273664267f47421d3c449691f38962b846de63a8d7e736e87955ca8b,363,2,289,282,260,246,2.6934,0.0000,0
2016-05-14,9436,Chick-Fil-A-WFXR,3365,Chick-Fil-A-WFXR-Danville-Video-Apr-Dec16,5736,Chick-Fil-A-WFXR-Danville-Video-Apr-Dec16,8355,Chick-Fil-A-WFXR-Roanoke0SpickySaladEquations_12,https://platform.yashi.com/advertiser/creatives/preview/601058ec1a41d158fbef213edb6cab208b6b691afe64e308718e5fc082c7be44,383,0,288,272,259,245,2.8881,0.0000,0
2016-05-14,9436,Chick-Fil-A-WFXR,3366,Chick-Fil-A-WFXR-Martinville-Video-Apr-Dec16,5741,Chick-Fil-A-WFXR-Martinville-Video-Apr-Dec16,8358,Chick-Fil-A-WFXR-RoanokeSpickySaladSneakyCow_22,https://platform.yashi.com/advertiser/creatives/preview/d3761b796ccbd9930c3a0d5271441e35552cefc94837b0e1f3b6e6a736d3b75f,260,1,187,181,170,149,1.9556,0.0000,0
2016-05-14,9436,Chick-Fil-A-WFXR,3366,Chick-Fil-A-WFXR-Martinville-Video-Apr-Dec16,5741,Chick-Fil-A-WFXR-Martinville-Video-Apr-Dec16,8357,Chick-Fil-A-WFXR-Roanoke0SpickySaladEquations_12,https://platform.yashi.com/advertiser/creatives/preview/34b5613c25e50d3b5c249617fd5c741b3c5f3852551877c6fdfeef6794f40429,247,3,184,162,150,126,1.9345,0.0000,0
2016-05-14,9436,Chick-Fil-A-WFXR,3673,Chick-Fil-A-WFXR-ValleyViewBlvd-Video-May-Dec16,6221,Chick-Fil-A-WFXR-ValleyViewBlvd-Video-May-Dec16,9099,Roanoke_SpickySaladSneakyCow_Chick-fil-A_2_VV,https://platform.yashi.com/advertiser/creatives/preview/6d9389f498fba063bf9049e0c5113c3a413070fe375b7524a81e0befafa7149f,270,2,178,166,157,149,2.2126,0.0000,7.29
2016-05-14,9436,Chick-Fil-A-WFXR,3673,Chick-Fil-A-WFXR-ValleyViewBlvd-Video-May-Dec16,6221,Chick-Fil-A-WFXR-ValleyViewBlvd-Video-May-Dec16,9098,Roanoke_SpickySaladEquations_Chick-fil-a_1_VV,https://platform.yashi.com/advertiser/creatives/preview/ead2e772ec72d00d746a91b055dd4675da6859c6241b0c17e0d6314b79288a21,260,1,179,168,160,143,2.1125,0.0000,7.02
2016-05-14,9436,Chick-Fil-A-WFXR,3675,"Chick-Fil-A-WFXR-Southern Hills-Video-May-Dec16",6223,"Chick-Fil-A-WFXR-Southern Hills-Video-May-Dec16",9102,Roanoke_SpickySaladSneakyCow_Chick-fil-A_2_VV,https://platform.yashi.com/advertiser/creatives/preview/ee51cf0fe8198793440c9e76e3cd51cf2894eda8bdbb25cb3fc7972dae6090a5,229,2,157,149,147,137,1.9529,0.0000,6.183
2016-05-14,9436,Chick-Fil-A-WFXR,3675,"Chick-Fil-A-WFXR-Southern Hills-Video-May-Dec16",6223,"Chick-Fil-A-WFXR-Southern Hills-Video-May-Dec16",9101,Roanoke_SpickySaladEquations_Chick-fil-a_1_VV,https://platform.yashi.com/advertiser/creatives/preview/816631da6161f3fd3e4b34053fd9c4dc7db0a87cb0329bb3116675c10dd04ccb,255,2,168,159,150,138,2.1697,0.0000,6.885
2016-05-14,9436,Chick-Fil-A-WFXR,3367,Chick-Fil-A-WFXR-Salem-Video-Apr-Dec16,5742,Chick-Fil-A-WFXR-Salem-Video-Apr-Dec16,8360,Chick-Fil-A-WFXR-RoanokeSpickySaladSneakyCow_22,https://platform.yashi.com/advertiser/creatives/preview/bdabcbaeced8e31eea85506a908af42085bc964c5d97c6cbe0bff9c7af4a6086,33,2,22,14,13,13,0.2656,0.0000,0
