Date,"Advertiser ID","Advertiser Name","Campaign ID","Campaign Name","Order ID","Order Name","Creative ID","Creative Name","Creative Preview URL",Impressions,Clicks,"25% Viewed","50% Viewed","75% Viewed","100% Viewed","Media Cost","Data Cost","Client Cost"
2016-05-25,9608,"Maddie's Motor Sports-WROC",3728,"Maddies Motorsports_May-Dec16",6300,Maddies_MobileVideo_May-Dec2016,9278,"Maddies MadMax Web 5.16.16",https://platform.yashi.com/advertiser/creatives/preview/7f83b705b452983b97084691e5df19c14bf7493924840ae9e925fdb2cee908fd,1856,8,1195,1077,977,870,12.3982,0.0000,37.12
2016-05-25,9608,"Maddie's Motor Sports-WROC",3728,"Maddies Motorsports_May-Dec16",6301,Maddies_DesktopVideo_May-Dec16,9279,"Maddies MadMax Web 5.16.16",https://platform.yashi.com/advertiser/creatives/preview/d31d9e7bebc625af352addb89348fae627f771895f3d82c2ceafbf71c124fc4e,1328,0,1202,1165,1127,1029,9.0903,2.3761,26.56
2016-05-25,9645," Wagon Trail RV-KLAS",3788,"Wagon Trail RV-KLAS_May-July2016",6423,WagonTrailRV_May-July_Desktop,9544,"Wagon Trail RV ",https://platform.yashi.com/advertiser/creatives/preview/554fa7392a3b4bdd1f58ae84a23b349068eac3779b57bb041318efd9bb9949ec,594,1,516,503,475,424,4.6080,0.8633,14.85
2016-05-25,9645," Wagon Trail RV-KLAS",3788,"Wagon Trail RV-KLAS_May-July2016",6422,WagonTrailRV_May-July2016_Mobile,9543,"Wagon Trail RV ",https://platform.yashi.com/advertiser/creatives/preview/ae93aa80c116ee885f4faaae35e775b1bb7944ffc5952b5d2cb5164e79a5ffcb,783,5,510,456,413,371,5.0285,0.0000,19.575
2016-05-25,8876,"Hometown Choice",3742,HTCDG-WaynesAppliance-May16,6342,Waynes_May2016,9343,"Waynes Appliance Center May",https://platform.yashi.com/advertiser/creatives/preview/4e812297142eb9dd59b73dd02f7e184d23d6aacaea744230d011d2a58545fec6,1595,9,1235,1169,1083,981,12.9223,0.0000,34.2925
2016-05-25,8876,"Hometown Choice",3745,HTCDG-Fischer'sFurniture-May16,6343,Fischer's_May2016,9344,"Fisher Tell City May 2016",https://platform.yashi.com/advertiser/creatives/preview/fbb741c9d24fc6c082027319c6dc05d45cf274a8c121cc2f70f1c7be84cc0d9e,1632,6,1052,894,781,699,14.1607,0.0000,35.088
2016-05-25,8876,"Hometown Choice",3746,Dixons-May16,6344,Dixons_May_2016,9345,"Dixons May 2016",https://platform.yashi.com/advertiser/creatives/preview/3b1cffa09fa21123f1218cc7531e9c278ef9a19e5c329352201514b74f8a75fd,1601,7,1204,1104,1033,916,12.9679,0.0000,34.4215
2016-05-25,8876,"Hometown Choice",3767,BaldwinAppliance_May16,6373,40%_Baldwin_Mayl2016,9403,BaldwinAppliance_May16,https://platform.yashi.com/advertiser/creatives/preview/4efc2a6cff6cf641f67daa9c610c7201e59095587ea6aaef8684445af29e8198,7610,18,5065,4428,3933,3341,65.7890,0.0000,163.615
2016-05-25,8876,"Hometown Choice",3767,BaldwinAppliance_May16,6372,60%_BaldwinsAppliance_May2016,9402,HTCDG-BaldwinAppliance_April16,https://platform.yashi.com/advertiser/creatives/preview/2044ea77d959f08ee64b2700604f6aaf335c23035fb2ce70bb9ace0edcb42107,7305,17,5100,4568,4146,3596,58.8575,0.0000,157.0575
2016-05-25,8876,"Hometown Choice",3768,GreenRiverAppliance-May16,6374,GreenRiverAppliance_May2016,9407,"Green River_may2016 ",https://platform.yashi.com/advertiser/creatives/preview/3da2a3d6ebc422611676e5e7e9e4e51e244ed70407a4f97c574a863ff787ddb5,9382,16,5779,5135,4653,4171,71.4956,0.0000,201.713
2016-05-25,9651,"Wireless Connections-KODE",3801,"Wireless Connections-KODE-Video-May-June16",6434,"Wireless Connections-KODE-Video-6zips-May-June16",9564,"Wireless Connections - Seneca",https://platform.yashi.com/advertiser/creatives/preview/f97e0700743c594ff01b34c2584606e1aa2dff40f649e119a75da00838ae5aa6,20,0,19,19,19,18,0.1257,0.0283,0.8
